Total Exited ,2037,,,,,,
Total Records,10000,,,,,,
Exit Ratio,20.37%,,,,,,
,,,,,,,
,,,,,,,
RowNumber,Exited,P_hat,Total Select,Total Select Percent,Random Select,Random Select Percent,Model Select
2671,1,0.388597866,1373,0.1373,279.6801,0.1373,727
156,1,0.388441523,1374,0.1374,279.8838,0.1374,728
5909,1,0.388364964,1375,0.1375,280.0875,0.1375,729
2301,0,0.388126493,1376,0.1376,280.2912,0.1376,729
3171,1,0.387707781,1377,0.1377,280.4949,0.1377,730
1323,0,0.387219766,1378,0.1378,280.6986,0.1378,730
3435,0,0.387106257,1379,0.1379,280.9023,0.1379,730
5839,1,0.387049465,1380,0.138,281.106,0.138,731
4400,1,0.387010588,1381,0.1381,281.3097,0.1381,732
4425,0,0.387002496,1382,0.1382,281.5134,0.1382,732
4207,1,0.387001945,1383,0.1383,281.7171,0.1383,733
2242,1,0.386846882,1384,0.1384,281.9208,0.1384,734
5741,0,0.386355378,1385,0.1385,282.1245,0.1385,734
2674,0,0.386342408,1386,0.1386,282.3282,0.1386,734
2795,1,0.386303443,1387,0.1387,282.5319,0.1387,735
4531,0,0.386281305,1388,0.1388,282.7356,0.1388,735
5234,1,0.385984692,1389,0.1389,282.9393,0.1389,736
3606,0,0.385620808,1390,0.139,283.143,0.139,736
1269,0,0.385466765,1391,0.1391,283.3467,0.1391,736
7194,0,0.38544778,1392,0.1392,283.5504,0.1392,736
4926,0,0.385406729,1393,0.1393,283.7541,0.1393,736
1573,1,0.385318388,1394,0.1394,283.9578,0.1394,737
9095,0,0.385307671,1395,0.1395,284.1615,0.1395,737
2789,0,0.385235427,1396,0.1396,284.3652,0.1396,737
1547,0,0.385109179,1397,0.1397,284.5689,0.1397,737
7641,0,0.385102321,1398,0.1398,284.7726,0.1398,737
4324,1,0.384793821,1399,0.1399,284.9763,0.1399,738
1440,0,0.384551724,1400,0.14,285.18,0.14,738
1172,1,0.384448954,1401,0.1401,285.3837,0.1401,739
6501,0,0.384395195,1402,0.1402,285.5874,0.1402,739
956,0,0.384351385,1403,0.1403,285.7911,0.1403,739
6779,0,0.384322397,1404,0.1404,285.9948,0.1404,739
6817,1,0.384198225,1405,0.1405,286.1985,0.1405,740
3016,0,0.384107396,1406,0.1406,286.4022,0.1406,740
8898,1,0.384072411,1407,0.1407,286.6059,0.1407,741
9980,0,0.383802095,1408,0.1408,286.8096,0.1408,741
236,1,0.383786635,1409,0.1409,287.0133,0.1409,742
160,0,0.383759257,1410,0.141,287.217,0.141,742
5778,0,0.383687363,1411,0.1411,287.4207,0.1411,742
6764,0,0.383549321,1412,0.1412,287.6244,0.1412,742
7427,1,0.383506481,1413,0.1413,287.8281,0.1413,743
3397,0,0.383315845,1414,0.1414,288.0318,0.1414,743
8519,1,0.383234748,1415,0.1415,288.2355,0.1415,744
885,0,0.382999742,1416,0.1416,288.4392,0.1416,744
423,1,0.382832656,1417,0.1417,288.6429,0.1417,745
7137,1,0.382673177,1418,0.1418,288.8466,0.1418,746
9444,1,0.382480228,1419,0.1419,289.0503,0.1419,747
8964,1,0.382428523,1420,0.142,289.254,0.142,748
5236,1,0.382401435,1421,0.1421,289.4577,0.1421,749
2852,1,0.382305847,1422,0.1422,289.6614,0.1422,750
1050,1,0.382287047,1423,0.1423,289.8651,0.1423,751
9377,1,0.382135213,1424,0.1424,290.0688,0.1424,752
2512,0,0.38189002,1425,0.1425,290.2725,0.1425,752
5905,1,0.381731859,1426,0.1426,290.4762,0.1426,753
2433,1,0.381709683,1427,0.1427,290.6799,0.1427,754
7890,0,0.381684442,1428,0.1428,290.8836,0.1428,754
9966,0,0.38161417,1429,0.1429,291.0873,0.1429,754
2878,0,0.381604561,1430,0.143,291.291,0.143,754
6231,0,0.381562562,1431,0.1431,291.4947,0.1431,754
4671,0,0.381538859,1432,0.1432,291.6984,0.1432,754
9839,1,0.381436605,1433,0.1433,291.9021,0.1433,755
7079,0,0.381276744,1434,0.1434,292.1058,0.1434,755
5315,1,0.381172072,1435,0.1435,292.3095,0.1435,756
2728,0,0.381167319,1436,0.1436,292.5132,0.1436,756
6484,0,0.381151321,1437,0.1437,292.7169,0.1437,756
3281,1,0.38101937,1438,0.1438,292.9206,0.1438,757
2152,1,0.380933789,1439,0.1439,293.1243,0.1439,758
5579,0,0.380796004,1440,0.144,293.328,0.144,758
1535,1,0.380672077,1441,0.1441,293.5317,0.1441,759
761,0,0.380573896,1442,0.1442,293.7354,0.1442,759
2436,0,0.380472239,1443,0.1443,293.9391,0.1443,759
943,1,0.380419746,1444,0.1444,294.1428,0.1444,760
5605,0,0.380102823,1445,0.1445,294.3465,0.1445,760
1697,0,0.379699361,1446,0.1446,294.5502,0.1446,760
9792,1,0.379372368,1447,0.1447,294.7539,0.1447,761
8852,0,0.378663158,1448,0.1448,294.9576,0.1448,761
5908,0,0.378521604,1449,0.1449,295.1613,0.1449,761
7253,0,0.378376734,1450,0.145,295.365,0.145,761
152,1,0.37815237,1451,0.1451,295.5687,0.1451,762
564,1,0.377980496,1452,0.1452,295.7724,0.1452,763
309,1,0.377978677,1453,0.1453,295.9761,0.1453,764
54,1,0.377950005,1454,0.1454,296.1798,0.1454,765
9869,0,0.37794975,1455,0.1455,296.3835,0.1455,765
5841,0,0.377747965,1456,0.1456,296.5872,0.1456,765
317,1,0.377584734,1457,0.1457,296.7909,0.1457,766
1388,0,0.377502211,1458,0.1458,296.9946,0.1458,766
6718,1,0.377245244,1459,0.1459,297.1983,0.1459,767
4196,1,0.376966645,1460,0.146,297.402,0.146,768
4015,1,0.376803461,1461,0.1461,297.6057,0.1461,769
737,0,0.376649455,1462,0.1462,297.8094,0.1462,769
6473,1,0.37658748,1463,0.1463,298.0131,0.1463,770
4489,0,0.376544771,1464,0.1464,298.2168,0.1464,770
3718,0,0.376540843,1465,0.1465,298.4205,0.1465,770
9048,0,0.376377295,1466,0.1466,298.6242,0.1466,770
6635,0,0.376018453,1467,0.1467,298.8279,0.1467,770
4722,0,0.375890678,1468,0.1468,299.0316,0.1468,770
1995,1,0.375730047,1469,0.1469,299.2353,0.1469,771
8300,1,0.375690752,1470,0.147,299.439,0.147,772
9860,1,0.37568362,1471,0.1471,299.6427,0.1471,773
8087,0,0.375434936,1472,0.1472,299.8464,0.1472,773
270,0,0.375299869,1473,0.1473,300.0501,0.1473,773
5771,0,0.37525565,1474,0.1474,300.2538,0.1474,773
6865,1,0.375056983,1475,0.1475,300.4575,0.1475,774
2428,1,0.374417204,1476,0.1476,300.6612,0.1476,775
2873,1,0.374132713,1477,0.1477,300.8649,0.1477,776
8337,1,0.374037326,1478,0.1478,301.0686,0.1478,777
4578,0,0.374023469,1479,0.1479,301.2723,0.1479,777
8642,1,0.374003227,1480,0.148,301.476,0.148,778
2714,0,0.373712937,1481,0.1481,301.6797,0.1481,778
2542,1,0.373700617,1482,0.1482,301.8834,0.1482,779
7342,1,0.373660874,1483,0.1483,302.0871,0.1483,780
7283,1,0.373306336,1484,0.1484,302.2908,0.1484,781
2663,1,0.373195356,1485,0.1485,302.4945,0.1485,782
7566,1,0.372984489,1486,0.1486,302.6982,0.1486,783
494,1,0.37291859,1487,0.1487,302.9019,0.1487,784
734,1,0.372634093,1488,0.1488,303.1056,0.1488,785
4880,1,0.372619184,1489,0.1489,303.3093,0.1489,786
3889,0,0.372546028,1490,0.149,303.513,0.149,786
6640,0,0.372537039,1491,0.1491,303.7167,0.1491,786
3258,0,0.372478399,1492,0.1492,303.9204,0.1492,786
3385,0,0.37229801,1493,0.1493,304.1241,0.1493,786
3309,0,0.372279364,1494,0.1494,304.3278,0.1494,786
6553,0,0.371661172,1495,0.1495,304.5315,0.1495,786
3857,0,0.371651439,1496,0.1496,304.7352,0.1496,786
977,1,0.371536381,1497,0.1497,304.9389,0.1497,787
3904,0,0.371493622,1498,0.1498,305.1426,0.1498,787
1246,1,0.371382396,1499,0.1499,305.3463,0.1499,788
9771,1,0.371233175,1500,0.15,305.55,0.15,789
6982,1,0.371126468,1501,0.1501,305.7537,0.1501,790
711,0,0.371059477,1502,0.1502,305.9574,0.1502,790
9239,0,0.370906382,1503,0.1503,306.1611,0.1503,790
4682,0,0.370735364,1504,0.1504,306.3648,0.1504,790
1104,0,0.370705441,1505,0.1505,306.5685,0.1505,790
7072,0,0.37055532,1506,0.1506,306.7722,0.1506,790
2827,0,0.370480552,1507,0.1507,306.9759,0.1507,790
6958,0,0.370301075,1508,0.1508,307.1796,0.1508,790
5578,0,0.370294309,1509,0.1509,307.3833,0.1509,790
714,0,0.370132979,1510,0.151,307.587,0.151,790
2978,1,0.370085738,1511,0.1511,307.7907,0.1511,791
3080,0,0.370068515,1512,0.1512,307.9944,0.1512,791
4759,0,0.369977084,1513,0.1513,308.1981,0.1513,791
3910,0,0.369854358,1514,0.1514,308.4018,0.1514,791
6957,0,0.369698611,1515,0.1515,308.6055,0.1515,791
6493,0,0.369679012,1516,0.1516,308.8092,0.1516,791
2324,0,0.369573903,1517,0.1517,309.0129,0.1517,791
6439,0,0.369430046,1518,0.1518,309.2166,0.1518,791
6707,0,0.369252085,1519,0.1519,309.4203,0.1519,791
9999,1,0.36921059,1520,0.152,309.624,0.152,792
4744,0,0.369147121,1521,0.1521,309.8277,0.1521,792
9301,0,0.368846849,1522,0.1522,310.0314,0.1522,792
3721,0,0.368823781,1523,0.1523,310.2351,0.1523,792
3659,1,0.368804392,1524,0.1524,310.4388,0.1524,793
8541,0,0.368309652,1525,0.1525,310.6425,0.1525,793
3359,1,0.367940848,1526,0.1526,310.8462,0.1526,794
1255,1,0.367935936,1527,0.1527,311.0499,0.1527,795
6972,0,0.367826643,1528,0.1528,311.2536,0.1528,795
531,0,0.367724373,1529,0.1529,311.4573,0.1529,795
9633,0,0.367634884,1530,0.153,311.661,0.153,795
2554,1,0.367600476,1531,0.1531,311.8647,0.1531,796
5339,1,0.367573174,1532,0.1532,312.0684,0.1532,797
6421,0,0.367337063,1533,0.1533,312.2721,0.1533,797
5602,0,0.367243179,1534,0.1534,312.4758,0.1534,797
33,0,0.367197861,1535,0.1535,312.6795,0.1535,797
7136,0,0.367016028,1536,0.1536,312.8832,0.1536,797
2179,0,0.366964881,1537,0.1537,313.0869,0.1537,797
8653,0,0.366614333,1538,0.1538,313.2906,0.1538,797
3707,0,0.366585242,1539,0.1539,313.4943,0.1539,797
1048,1,0.366583473,1540,0.154,313.698,0.154,798
7425,1,0.366486972,1541,0.1541,313.9017,0.1541,799
9622,0,0.366081868,1542,0.1542,314.1054,0.1542,799
5923,1,0.365988074,1543,0.1543,314.3091,0.1543,800
3274,1,0.365973256,1544,0.1544,314.5128,0.1544,801
2569,1,0.365966845,1545,0.1545,314.7165,0.1545,802
9832,1,0.365941418,1546,0.1546,314.9202,0.1546,803
8826,1,0.365914402,1547,0.1547,315.1239,0.1547,804
2536,1,0.365873448,1548,0.1548,315.3276,0.1548,805
4008,0,0.365873094,1549,0.1549,315.5313,0.1549,805
6770,0,0.365780497,1550,0.155,315.735,0.155,805
5159,0,0.365718937,1551,0.1551,315.9387,0.1551,805
7749,1,0.365651543,1552,0.1552,316.1424,0.1552,806
8891,1,0.365638421,1553,0.1553,316.3461,0.1553,807
895,1,0.3654758,1554,0.1554,316.5498,0.1554,808
3252,1,0.365416726,1555,0.1555,316.7535,0.1555,809
5784,0,0.365364776,1556,0.1556,316.9572,0.1556,809
1967,0,0.365140139,1557,0.1557,317.1609,0.1557,809
7475,1,0.365112307,1558,0.1558,317.3646,0.1558,810
6570,1,0.365080329,1559,0.1559,317.5683,0.1559,811
7815,0,0.364896394,1560,0.156,317.772,0.156,811
6012,1,0.364698325,1561,0.1561,317.9757,0.1561,812
6411,0,0.364643775,1562,0.1562,318.1794,0.1562,812
7835,1,0.364414071,1563,0.1563,318.3831,0.1563,813
3710,1,0.364311611,1564,0.1564,318.5868,0.1564,814
2264,0,0.363910939,1565,0.1565,318.7905,0.1565,814
6622,1,0.363667114,1566,0.1566,318.9942,0.1566,815
846,0,0.36331211,1567,0.1567,319.1979,0.1567,815
5213,1,0.363180059,1568,0.1568,319.4016,0.1568,816
1018,0,0.36304132,1569,0.1569,319.6053,0.1569,816
8862,0,0.362855627,1570,0.157,319.809,0.157,816
697,1,0.362820028,1571,0.1571,320.0127,0.1571,817
4498,1,0.362819726,1572,0.1572,320.2164,0.1572,818
8439,1,0.362789281,1573,0.1573,320.4201,0.1573,819
2450,1,0.362767384,1574,0.1574,320.6238,0.1574,820
7841,0,0.362719298,1575,0.1575,320.8275,0.1575,820
8537,0,0.362660027,1576,0.1576,321.0312,0.1576,820
1372,0,0.362642519,1577,0.1577,321.2349,0.1577,820
6828,1,0.362594144,1578,0.1578,321.4386,0.1578,821
6250,0,0.362568531,1579,0.1579,321.6423,0.1579,821
7430,0,0.362541514,1580,0.158,321.846,0.158,821
6195,0,0.362522104,1581,0.1581,322.0497,0.1581,821
6737,1,0.362235709,1582,0.1582,322.2534,0.1582,822
9878,1,0.36190032,1583,0.1583,322.4571,0.1583,823
2997,0,0.361879866,1584,0.1584,322.6608,0.1584,823
3461,0,0.361675835,1585,0.1585,322.8645,0.1585,823
4909,1,0.361576275,1586,0.1586,323.0682,0.1586,824
3729,0,0.36156041,1587,0.1587,323.2719,0.1587,824
6404,1,0.361549993,1588,0.1588,323.4756,0.1588,825
557,0,0.361347308,1589,0.1589,323.6793,0.1589,825
7280,0,0.361221015,1590,0.159,323.883,0.159,825
7054,1,0.361116975,1591,0.1591,324.0867,0.1591,826
8649,1,0.360969728,1592,0.1592,324.2904,0.1592,827
3029,0,0.360937265,1593,0.1593,324.4941,0.1593,827
1315,1,0.360886899,1594,0.1594,324.6978,0.1594,828
1140,0,0.360333048,1595,0.1595,324.9015,0.1595,828
3185,1,0.360165712,1596,0.1596,325.1052,0.1596,829
9710,0,0.359940834,1597,0.1597,325.3089,0.1597,829
5704,0,0.359679742,1598,0.1598,325.5126,0.1598,829
6565,1,0.359600344,1599,0.1599,325.7163,0.1599,830
3298,0,0.359312135,1600,0.16,325.92,0.16,830
4582,0,0.359188222,1601,0.1601,326.1237,0.1601,830
347,0,0.359171302,1602,0.1602,326.3274,0.1602,830
7651,0,0.359153583,1603,0.1603,326.5311,0.1603,830
7857,0,0.358959174,1604,0.1604,326.7348,0.1604,830
1017,0,0.358643257,1605,0.1605,326.9385,0.1605,830
6894,0,0.358517692,1606,0.1606,327.1422,0.1606,830
9302,0,0.357962643,1607,0.1607,327.3459,0.1607,830
190,0,0.357909416,1608,0.1608,327.5496,0.1608,830
1680,0,0.357897599,1609,0.1609,327.7533,0.1609,830
9169,0,0.357730156,1610,0.161,327.957,0.161,830
3293,0,0.357652373,1611,0.1611,328.1607,0.1611,830
7502,0,0.357492807,1612,0.1612,328.3644,0.1612,830
3246,1,0.357467497,1613,0.1613,328.5681,0.1613,831
8057,1,0.357464192,1614,0.1614,328.7718,0.1614,832
2454,0,0.356813364,1615,0.1615,328.9755,0.1615,832
124,0,0.356666653,1616,0.1616,329.1792,0.1616,832
7028,0,0.356644665,1617,0.1617,329.3829,0.1617,832
2922,0,0.356598609,1618,0.1618,329.5866,0.1618,832
5272,1,0.356534418,1619,0.1619,329.7903,0.1619,833
9166,0,0.356512779,1620,0.162,329.994,0.162,833
258,0,0.356498285,1621,0.1621,330.1977,0.1621,833
4049,0,0.356216,1622,0.1622,330.4014,0.1622,833
6134,0,0.356171543,1623,0.1623,330.6051,0.1623,833
3744,1,0.356080224,1624,0.1624,330.8088,0.1624,834
4677,0,0.35605459,1625,0.1625,331.0125,0.1625,834
8058,0,0.355964229,1626,0.1626,331.2162,0.1626,834
3318,1,0.355891307,1627,0.1627,331.4199,0.1627,835
659,0,0.355609006,1628,0.1628,331.6236,0.1628,835
3654,0,0.355501972,1629,0.1629,331.8273,0.1629,835
6999,1,0.355501253,1630,0.163,332.031,0.163,836
5233,1,0.355399451,1631,0.1631,332.2347,0.1631,837
8832,0,0.355349028,1632,0.1632,332.4384,0.1632,837
6946,0,0.355284364,1633,0.1633,332.6421,0.1633,837
4469,0,0.355188792,1634,0.1634,332.8458,0.1634,837
2847,0,0.355170451,1635,0.1635,333.0495,0.1635,837
2246,1,0.355097452,1636,0.1636,333.2532,0.1636,838
2713,0,0.354588797,1637,0.1637,333.4569,0.1637,838
3865,0,0.354540977,1638,0.1638,333.6606,0.1638,838
5264,0,0.354417482,1639,0.1639,333.8643,0.1639,838
1398,1,0.354349279,1640,0.164,334.068,0.164,839
2953,0,0.35431921,1641,0.1641,334.2717,0.1641,839
1941,1,0.35419988,1642,0.1642,334.4754,0.1642,840
6339,0,0.35413052,1643,0.1643,334.6791,0.1643,840
2736,0,0.354043518,1644,0.1644,334.8828,0.1644,840
6660,0,0.353799929,1645,0.1645,335.0865,0.1645,840
3481,1,0.353790215,1646,0.1646,335.2902,0.1646,841
7509,0,0.353734052,1647,0.1647,335.4939,0.1647,841
1021,1,0.353674373,1648,0.1648,335.6976,0.1648,842
6498,1,0.353616522,1649,0.1649,335.9013,0.1649,843
3842,1,0.353412147,1650,0.165,336.105,0.165,844
8569,0,0.353317285,1651,0.1651,336.3087,0.1651,844
5699,0,0.353219252,1652,0.1652,336.5124,0.1652,844
8405,0,0.353090427,1653,0.1653,336.7161,0.1653,844
6987,0,0.353075421,1654,0.1654,336.9198,0.1654,844
4313,1,0.353071414,1655,0.1655,337.1235,0.1655,845
1441,1,0.353063501,1656,0.1656,337.3272,0.1656,846
2992,0,0.352711789,1657,0.1657,337.5309,0.1657,846
2241,0,0.352433245,1658,0.1658,337.7346,0.1658,846
3565,1,0.35233223,1659,0.1659,337.9383,0.1659,847
2056,0,0.352155247,1660,0.166,338.142,0.166,847
3218,0,0.351964024,1661,0.1661,338.3457,0.1661,847
7790,0,0.351919077,1662,0.1662,338.5494,0.1662,847
1264,0,0.351873466,1663,0.1663,338.7531,0.1663,847
4374,1,0.351686777,1664,0.1664,338.9568,0.1664,848
1053,0,0.351648431,1665,0.1665,339.1605,0.1665,848
901,1,0.351522681,1666,0.1666,339.3642,0.1666,849
7792,0,0.351474712,1667,0.1667,339.5679,0.1667,849
2111,1,0.351420084,1668,0.1668,339.7716,0.1668,850
899,1,0.351289006,1669,0.1669,339.9753,0.1669,851
1410,0,0.351220329,1670,0.167,340.179,0.167,851
7916,1,0.351178147,1671,0.1671,340.3827,0.1671,852
119,1,0.351090996,1672,0.1672,340.5864,0.1672,853
8355,0,0.351053772,1673,0.1673,340.7901,0.1673,853
4210,1,0.350978846,1674,0.1674,340.9938,0.1674,854
2764,0,0.350863402,1675,0.1675,341.1975,0.1675,854
4780,1,0.350565242,1676,0.1676,341.4012,0.1676,855
4800,1,0.350403875,1677,0.1677,341.6049,0.1677,856
2982,0,0.350252476,1678,0.1678,341.8086,0.1678,856
207,1,0.35021836,1679,0.1679,342.0123,0.1679,857
2478,1,0.350172527,1680,0.168,342.216,0.168,858
8949,1,0.350042387,1681,0.1681,342.4197,0.1681,859
6627,0,0.349921897,1682,0.1682,342.6234,0.1682,859
5235,1,0.34989295,1683,0.1683,342.8271,0.1683,860
1290,1,0.349761486,1684,0.1684,343.0308,0.1684,861
8042,1,0.349754673,1685,0.1685,343.2345,0.1685,862
1425,1,0.349591598,1686,0.1686,343.4382,0.1686,863
7327,0,0.349434375,1687,0.1687,343.6419,0.1687,863
4010,0,0.34929214,1688,0.1688,343.8456,0.1688,863
2182,1,0.349169818,1689,0.1689,344.0493,0.1689,864
7446,1,0.349066472,1690,0.169,344.253,0.169,865
6255,0,0.348998651,1691,0.1691,344.4567,0.1691,865
8256,0,0.348989861,1692,0.1692,344.6604,0.1692,865
6083,0,0.348926983,1693,0.1693,344.8641,0.1693,865
5848,1,0.348913145,1694,0.1694,345.0678,0.1694,866
9147,0,0.348827241,1695,0.1695,345.2715,0.1695,866
9085,1,0.34879946,1696,0.1696,345.4752,0.1696,867
4221,1,0.348696645,1697,0.1697,345.6789,0.1697,868
8822,0,0.348690872,1698,0.1698,345.8826,0.1698,868
8572,0,0.348662304,1699,0.1699,346.0863,0.1699,868
5889,1,0.348650621,1700,0.17,346.29,0.17,869
5287,0,0.348517762,1701,0.1701,346.4937,0.1701,869
4126,0,0.348482415,1702,0.1702,346.6974,0.1702,869
5351,1,0.34839757,1703,0.1703,346.9011,0.1703,870
4623,0,0.348299704,1704,0.1704,347.1048,0.1704,870
9842,0,0.348237414,1705,0.1705,347.3085,0.1705,870
7878,1,0.348020599,1706,0.1706,347.5122,0.1706,871
5646,1,0.347915057,1707,0.1707,347.7159,0.1707,872
2368,1,0.347815175,1708,0.1708,347.9196,0.1708,873
5286,1,0.347767506,1709,0.1709,348.1233,0.1709,874
3269,1,0.347674486,1710,0.171,348.327,0.171,875
85,0,0.347513265,1711,0.1711,348.5307,0.1711,875
546,0,0.347427714,1712,0.1712,348.7344,0.1712,875
1667,1,0.347401369,1713,0.1713,348.9381,0.1713,876
6167,0,0.34739947,1714,0.1714,349.1418,0.1714,876
7037,0,0.347319991,1715,0.1715,349.3455,0.1715,876
5337,1,0.347284615,1716,0.1716,349.5492,0.1716,877
3226,0,0.347029095,1717,0.1717,349.7529,0.1717,877
3371,1,0.346962263,1718,0.1718,349.9566,0.1718,878
2616,0,0.34688047,1719,0.1719,350.1603,0.1719,878
5149,0,0.346716538,1720,0.172,350.364,0.172,878
5656,1,0.346491351,1721,0.1721,350.5677,0.1721,879
5728,1,0.346426041,1722,0.1722,350.7714,0.1722,880
3239,1,0.346370172,1723,0.1723,350.9751,0.1723,881
4089,0,0.346278528,1724,0.1724,351.1788,0.1724,881
2563,0,0.346049113,1725,0.1725,351.3825,0.1725,881
4288,1,0.345716927,1726,0.1726,351.5862,0.1726,882
9467,1,0.345576104,1727,0.1727,351.7899,0.1727,883
5305,0,0.34493404,1728,0.1728,351.9936,0.1728,883
3935,0,0.344853545,1729,0.1729,352.1973,0.1729,883
6796,0,0.344772196,1730,0.173,352.401,0.173,883
5924,1,0.344530537,1731,0.1731,352.6047,0.1731,884
5625,0,0.34441753,1732,0.1732,352.8084,0.1732,884
3028,0,0.344205795,1733,0.1733,353.0121,0.1733,884
7728,0,0.344085469,1734,0.1734,353.2158,0.1734,884
1004,1,0.343880501,1735,0.1735,353.4195,0.1735,885
4965,1,0.343720554,1736,0.1736,353.6232,0.1736,886
5481,0,0.343705775,1737,0.1737,353.8269,0.1737,886
9460,0,0.343516474,1738,0.1738,354.0306,0.1738,886
362,1,0.343480721,1739,0.1739,354.2343,0.1739,887
112,0,0.343383708,1740,0.174,354.438,0.174,887
6523,0,0.343342943,1741,0.1741,354.6417,0.1741,887
8466,1,0.34327,1742,0.1742,354.8454,0.1742,888
628,0,0.343254803,1743,0.1743,355.0491,0.1743,888
1324,1,0.342890649,1744,0.1744,355.2528,0.1744,889
4376,0,0.342638625,1745,0.1745,355.4565,0.1745,889
4726,0,0.342613454,1746,0.1746,355.6602,0.1746,889
2336,1,0.342449837,1747,0.1747,355.8639,0.1747,890
5143,0,0.342296534,1748,0.1748,356.0676,0.1748,890
4336,1,0.342095828,1749,0.1749,356.2713,0.1749,891
7755,1,0.341917785,1750,0.175,356.475,0.175,892
1944,0,0.341793597,1751,0.1751,356.6787,0.1751,892
2285,0,0.341690678,1752,0.1752,356.8824,0.1752,892
8275,0,0.341491843,1753,0.1753,357.0861,0.1753,892
4497,0,0.341402621,1754,0.1754,357.2898,0.1754,892
4183,1,0.341315736,1755,0.1755,357.4935,0.1755,893
6979,0,0.341276758,1756,0.1756,357.6972,0.1756,893
4863,0,0.341198327,1757,0.1757,357.9009,0.1757,893
1741,0,0.341056318,1758,0.1758,358.1046,0.1758,893
5482,1,0.340782337,1759,0.1759,358.3083,0.1759,894
5430,0,0.340769973,1760,0.176,358.512,0.176,894
427,0,0.340609449,1761,0.1761,358.7157,0.1761,894
9238,1,0.340157409,1762,0.1762,358.9194,0.1762,895
9715,0,0.340077169,1763,0.1763,359.1231,0.1763,895
525,0,0.340020947,1764,0.1764,359.3268,0.1764,895
3454,0,0.3400033,1765,0.1765,359.5305,0.1765,895
9068,0,0.339989273,1766,0.1766,359.7342,0.1766,895
445,1,0.33985725,1767,0.1767,359.9379,0.1767,896
8208,0,0.339827356,1768,0.1768,360.1416,0.1768,896
5415,0,0.33975859,1769,0.1769,360.3453,0.1769,896
3418,0,0.339737098,1770,0.177,360.549,0.177,896
4975,1,0.339725623,1771,0.1771,360.7527,0.1771,897
2382,1,0.339661858,1772,0.1772,360.9564,0.1772,898
1435,0,0.339439852,1773,0.1773,361.1601,0.1773,898
8917,0,0.339438979,1774,0.1774,361.3638,0.1774,898
8063,1,0.33941511,1775,0.1775,361.5675,0.1775,899
3392,0,0.339376584,1776,0.1776,361.7712,0.1776,899
2176,0,0.339364279,1777,0.1777,361.9749,0.1777,899
1813,0,0.339304259,1778,0.1778,362.1786,0.1778,899
6569,0,0.339254652,1779,0.1779,362.3823,0.1779,899
6503,0,0.339226415,1780,0.178,362.586,0.178,899
4980,0,0.339051225,1781,0.1781,362.7897,0.1781,899
2659,1,0.339029361,1782,0.1782,362.9934,0.1782,900
5961,1,0.33889296,1783,0.1783,363.1971,0.1783,901
808,0,0.338853962,1784,0.1784,363.4008,0.1784,901
5608,0,0.3388323,1785,0.1785,363.6045,0.1785,901
4202,0,0.338646916,1786,0.1786,363.8082,0.1786,901
2758,1,0.33859211,1787,0.1787,364.0119,0.1787,902
7854,1,0.338520647,1788,0.1788,364.2156,0.1788,903
1405,1,0.338450716,1789,0.1789,364.4193,0.1789,904
4635,1,0.33833933,1790,0.179,364.623,0.179,905
5680,0,0.338280223,1791,0.1791,364.8267,0.1791,905
9049,0,0.338218311,1792,0.1792,365.0304,0.1792,905
6213,0,0.338168091,1793,0.1793,365.2341,0.1793,905
